blockNumber,reserve0,reserve1
18914995,"52807753283864","22554892169883155640173"
18914996,"52807753283864","22554892169883155640173"
18914997,"52807146379235","22555152169883155640173"
18914998,"52807194639252","22555131618772621103310"
18914999,"52807194639252","22555131618772621103310"
18915000,"52807194639252","22555131618772621103310"
18915001,"52807699198204","22554916758953152035596"
18915002,"52807699198204","22554916758953152035596"
18915003,"52808199198204","22554703844547919066614"
18915004,"52808199198204","22554703844547919066614"
18915005,"52808199198204","22554703844547919066614"
18915006,"52808199198204","22554703844547919066614"
18915007,"52808299198204","22554661262150450893189"
18915008,"52808299198204","22554661262150450893189"
18915009,"52808299198204","22554661262150450893189"
18915010,"52808794823204","22554450215517457254152"
18915011,"52808794823204","22554450215517457254152"
18915012,"52808795918814","22554449748990089418876"
18915013,"52808795918814","22554449748990089418876"
18915014,"52808795918814","22554449748990089418876"
18915015,"52808795918814","22554449748990089418876"
18915016,"52806442513385","22555457949512808165901"
18915017,"52806442513385","22555457949512808165901"
18915018,"52806442513385","22555457949512808165901"
18915019,"52806442513385","22555457949512808165901"
18915020,"52806672513385","22555360003706268767231"
18915021,"52806672513385","22555360003706268767231"
18915022,"52806672513385","22555360003706268767231"
18915023,"52807172513385","22555147080977289447278"
18915024,"52807572513385","22554976745693310693170"
18915025,"52807572513385","22554976745693310693170"
18915026,"52807301731325","22555093006394863208955"
18915027,"52807301731325","22555093006394863208955"
18915028,"52806438078627","22555463006394863208955"
18915029,"52806438078627","22555463006394863208955"
18915030,"52806438078627","22555463006394863208955"
18915031,"52807264464437","22555111092750335575987"
18915032,"52807264464437","22555111092750335575987"
18915033,"52807264464437","22555111092750335575987"
18915034,"52807264464437","22555111092750335575987"
18915035,"52809264464437","22554259444898676546886"
18915036,"52809264464437","22554259444898676546886"
18915037,"52809032820300","22554358675703429859332"
18915038,"52809032820300","22554358675703429859332"
18915039,"52810944820300","22553544553426263937040"
18915040,"52810944820300","22553544553426263937040"
18915041,"52814902366988","22551859632105262547789"
18915042,"52814902366988","22551859632105262547789"
18915043,"52814902366988","22551859632105262547789"
18915044,"52813228906688","22552576369221573878525"
18915045,"52813228906688","22552576369221573878525"
18915046,"52813228906688","22552576369221573878525"
18915047,"52813228906688","22552576369221573878525"
18915048,"52813228906688","22552576369221573878525"
18915049,"52813228906688","22552576369221573878525"
18915050,"52813109995385","22552627300244644981734"
18915051,"52813109995385","22552627300244644981734"
18915052,"52813109995385","22552627300244644981734"
18915053,"52813109995385","22552627300244644981734"
18915054,"52813109995385","22552627300244644981734"
18915055,"52813109995385","22552627300244644981734"
18915056,"52813109995385","22552627300244644981734"
18915057,"52813109995385","22552627300244644981734"
18915058,"52812941839022","22552699323862450865841"
18915059,"52812941839022","22552699323862450865841"
18915060,"52812941839022","22552699323862450865841"
18915061,"52813941839022","22552273583201554019204"
18915062,"52813941839022","22552273583201554019204"
18915063,"52813941839022","22552273583201554019204"
18915064,"52813941839022","22552273583201554019204"
18915065,"52813837691663","22552318189451554019204"
18915066,"52813837691663","22552318189451554019204"
18915067,"52813837691663","22552318189451554019204"
18915068,"52814837691663","22551892463206907977000"
18915069,"52813118747226","22552628683625407120137"
18915070,"52813118747226","22552628683625407120137"
18915071,"52813118747226","22552628683625407120137"
18915072,"52813118747226","22552628683625407120137"
18915073,"52813118747226","22552628683625407120137"
18915074,"52813118747226","22552628683625407120137"
18915075,"52813118747226","22552628683625407120137"
18915076,"52811017558637","22553528683625407120137"
18915077,"52811017558637","22553528683625407120137"
18915078,"52811017558637","22553528683625407120137"
18915079,"52811017558637","22553528683625407120137"
18915080,"52812008808637","22553106637228960711713"
18915081,"52811985370336","22553116676561925235780"
18915082,"52811985370336","22553116676561925235780"
18915083,"52813241522847","22552581864365538747830"
18915084,"52813241522847","22552581864365538747830"
18915085,"52813130709129","22552629327096687599493"
18915086,"52813130709129","22552629327096687599493"
18915087,"52813130709129","22552629327096687599493"
18915088,"52811970526134","22553126669352264636286"
18915089,"52811970526134","22553126669352264636286"
18915090,"52812509921210","22552897016364928789441"
18915091,"52812609921210","22552854440854105545501"
18915092,"52812609921210","22552854440854105545501"
18915093,"52812609921210","22552854440854105545501"
18915094,"52812609921210","22552854440854105545501"
18915095,"52812609921210","22552854440854105545501"
18915096,"52812363187331","22552960122494176731369"
18915097,"52812363187331","22552960122494176731369"
18915098,"52812363187331","22552960122494176731369"
18915099,"52812976187331","22552699135684940919970"
18915100,"52812976187331","22552699135684940919970"
18915101,"52812976187331","22552699135684940919970"
18915102,"52812976187331","22552699135684940919970"
18915103,"52812976187331","22552699135684940919970"
18915104,"52812976187331","22552699135684940919970"
18915105,"52812755019570","22552793865429428938994"
18915106,"52812755019570","22552793865429428938994"
18915107,"52813167889587","22552618086569133644689"
18915108,"52813118026955","22552639443320857134686"
18915109,"52813118026955","22552639443320857134686"
18915110,"52813118026955","22552639443320857134686"
18915111,"52813118026955","22552639443320857134686"
18915112,"52813118026955","22552639443320857134686"
18915113,"52813118026955","22552639443320857134686"
18915114,"52813118026955","22552639443320857134686"
18915115,"52813618026955","22552426572256502783802"
18915116,"52810921133033","22553581721883432234766"
18915117,"52811849132429","22553186603694470870298"
18915118,"52811849132429","22553186603694470870298"
18915119,"52811849132429","22553186603694470870298"
18915120,"52811849132429","22553186603694470870298"
18915121,"52805801689989","22555778491798862848940"
18915122,"52805801689989","22555778491798862848940"
18915123,"52806131689989","22555637957421827186115"
18915124,"52806131689989","22555637957421827186115"
18915125,"52806131689989","22555637957421827186115"
18915126,"52806131689989","22555637957421827186115"
18915127,"52806131689989","22555637957421827186115"
18915128,"52806131689989","22555637957421827186115"
18915129,"52806111659989","22555646538793578805619"
18915130,"52806111659989","22555646538793578805619"
18915131,"52806111659989","22555646538793578805619"
18915132,"52806111659989","22555646538793578805619"
18915133,"52806111659989","22555646538793578805619"
18915134,"52806261659989","22555582660062864227117"
18915135,"52806261659989","22555582660062864227117"
18915136,"52806261659989","22555582660062864227117"
18915137,"52804489238391","22556342032937267620783"
18915138,"52804489238391","22556342032937267620783"
18915139,"52804408263959","22556376726687267620783"
18915140,"52804408263959","22556376726687267620783"
18915141,"52804408263959","22556376726687267620783"
18915142,"52804408263959","22556376726687267620783"
18915143,"52804408263959","22556376726687267620783"
18915144,"52804408263959","22556376726687267620783"
18915145,"52804408263959","22556376726687267620783"
18915146,"52804408263959","22556376726687267620783"
18915147,"52804408263959","22556376726687267620783"
18915148,"52804408263959","22556376726687267620783"
18915149,"52804408263959","22556376726687267620783"
18915150,"52804408263959","22556376726687267620783"
18915151,"52805308263959","22555993434960830549974"
18915152,"52805308263959","22555993434960830549974"
18915153,"52806308263959","22555567570561830369841"
18915154,"52806594220007","22555447887134209833092"
18915155,"52806594220007","22555447887134209833092"
18915156,"52810094220007","22553957504429659475820"
18915157,"52810087216582","22553960504429659475820"
18915158,"52809737047654","22554110504429659475820"
18915159,"52809737047654","22554110504429659475820"
18915160,"52812037047654","22553131204246479430234"
18915161,"52812037047654","22553131204246479430234"
18915162,"52814190429385","22552214408808628014782"
18915163,"52814190429385","22552214408808628014782"
18915164,"52814190429385","22552214408808628014782"
18915165,"52814190429385","22552214408808628014782"
18915166,"52811374634633","22553420465039612633798"
18915167,"52810524858344","22553784465039612633798"
18915168,"52810524858344","22553784465039612633798"
18915169,"52810524858344","22553784465039612633798"
18915170,"52810276092150","22553891025770704497668"
18915171,"52810625262430","22553742352599047380771"
18915172,"52810625262430","22553742352599047380771"
18915173,"52809763154122","22554112428646851045475"
18915174,"52810763154122","22553686635682960034490"
18915175,"52811063154122","22553558900936018710645"
18915176,"52814672776163","22552026402458743478388"
18915177,"52815053477124","22551864330833989843068"
18915178,"52815053477124","22551864330833989843068"
18915179,"52815053477124","22551864330833989843068"
18915180,"52815053477124","22551864330833989843068"
18915181,"52815053477124","22551864330833989843068"
18915182,"52815853477124","22551523763246353940815"
18915183,"52815853477124","22551523763246353940815"
18915184,"52815853477124","22551523763246353940815"
18915185,"52815853477124","22551523763246353940815"
18915186,"52815853477124","22551523763246353940815"
18915187,"52816353477124","22551310913737155587760"
18915188,"52816353477124","22551310913737155587760"
18915189,"52817478637494","22550831948779398794452"
18915190,"52817478637494","22550831948779398794452"
18915191,"52817478637494","22550831948779398794452"
18915192,"52817661937494","22550753922477486634739"
18915193,"52817661937494","22550753922477486634739"
18915194,"52817661937494","22550753922477486634739"
18915195,"52817266382167","22550923316166430373902"
